Measure:volume	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	BrainSegVol	BrainSegVolNotVent	BrainSegVolNotVentSurf	lhCortexVol	rhCortexVol	CortexVol	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	SubCortGrayVol	TotalGrayVol	SupraTentorialVol	SupraTentorialVolNotVent	SupraTentorialVolNotVentVox	MaskVol	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol
/usr/local/freesurfer/subjects/processedMRI/stats/ICBM_MNI_0124_MRI_T1-FFE_br_20050119173531116_S6749_I2256	8439.7	202.7	13086.5	49273.4	7823.0	3674.6	5060.6	1954.4	549.6	1027.4	19440.2	3922.4	1518.7	738.4	564.3	4126.2	18.7	419.0	8357.7	267.8	12275.9	47705.2	7234.6	3861.0	5019.8	2031.2	3967.7	1575.1	612.1	4024.8	164.8	349.8	0.0	403.3	0.0	0.0	0.0	0.0	0.0	191.0	1083.4	461.0	429.6	547.8	811.4	1119549.0	1099233.0	1099750.4478	245072.930088	246163.5455	491236.475588	212042.744535	215185.227675	427227.972209	58462.0	647651.475588	997124.447798	979116.447798	976403.0	1465626.0	0.77044	1.008599	135.0	126.0	261.0	1453130.0447
/usr/local/freesurfer/subjects/processedMRI/stats/ICBM_MNI_0127_MRI_T1-FFE_br_20050121144857709_S6793_I2389	6882.1	163.8	16031.2	66125.9	9156.5	3912.9	5534.6	2104.3	860.7	2845.7	22320.7	4001.7	1464.0	1088.5	492.9	4337.6	21.4	524.0	6574.8	530.0	15431.4	64398.2	7683.1	3802.3	5278.0	2120.8	4151.9	1719.9	515.0	4251.6	14.1	483.5	0.0	554.4	0.0	0.0	0.0	0.0	0.0	241.8	1016.4	609.9	648.0	520.5	827.6	1175015.0	1155113.0	1156273.84544	244398.340257	246483.874919	490882.215175	221092.882281	220843.747979	441936.63026	61725.0	683478.215175	1011201.84544	996139.845435	993270.0	1554832.0	0.726854	0.961806	211.0	151.0	362.0	1616575.87028
/usr/local/freesurfer/subjects/processedMRI/stats/ICBM_MNI_0128_MRI_T1-FFE_br_20050121145757004_S6794_I2390	2747.4	364.0	14021.2	50788.4	9189.5	3042.1	4714.5	1498.3	498.8	980.1	19932.3	3364.3	1297.5	947.4	471.8	4018.0	14.5	300.9	3195.2	306.8	12445.7	49375.4	8642.5	3109.4	4320.9	2093.5	3551.4	1295.9	445.2	3836.8	25.5	220.8	0.0	3529.4	0.0	0.0	0.0	0.0	0.0	290.2	816.5	495.1	665.8	620.2	625.5	1016191.0	1007289.0	1007209.14127	192119.322096	188868.850309	380988.172405	220818.280505	221595.688361	442413.968865	56426.0	538717.172405	888769.14127	882106.14127	879708.0	1447250.0	0.696306	0.991672	403.0	336.0	739.0	1459403.69085
/usr/local/freesurfer/subjects/processedMRI/stats/ICBM_MNI_0131_MRI_T1-FFE_br_20050121151656773_S6795_I2391	6615.8	303.7	15747.8	69087.8	10592.0	4057.8	4781.2	2691.9	1165.5	2985.2	26282.4	4598.4	1853.2	1033.0	777.1	5086.8	14.2	343.6	6634.4	383.2	13461.1	70900.2	9487.7	4450.7	5298.9	2426.8	4990.0	2081.9	837.2	5024.2	13.7	359.3	0.0	1372.8	0.0	0.0	0.0	0.0	0.0	212.2	862.0	624.5	675.2	701.0	1033.6	1419186.0	1399515.0	1401669.43831	309620.654856	308273.342951	617893.997807	274218.177205	269901.263297	544119.440501	70356.0	828814.997807	1248705.43831	1234256.43831	1230071.0	1880736.0	0.746875	0.989774	302.0	334.0	636.0	1900166.51577
/usr/local/freesurfer/subjects/processedMRI/stats/ICBM_MNI_0133_MRI_T1-FFE_br_20050121152504154_S6796_I2392	12302.5	296.7	12977.6	61474.1	7975.0	3812.2	5174.1	2052.3	1142.5	2582.4	21647.4	3870.5	1557.0	1248.7	632.0	4577.8	17.2	652.1	8751.6	269.0	13848.8	65871.9	7192.5	3903.7	5197.2	1777.7	3826.4	1651.7	581.7	4433.8	11.9	462.0	0.0	566.9	0.0	0.0	0.0	0.0	0.0	243.1	820.8	488.3	405.4	416.4	835.6	1189196.0	1161894.0	1162644.57908	274230.11504	272108.197847	546338.312887	201376.213704	200837.052485	402213.26619	59561.0	734275.312887	1031982.57908	1009794.57908	1007158.0	1662344.0	0.701848	0.981094	185.0	207.0	392.0	1694378.48688
/usr/local/freesurfer/subjects/processedMRI/stats/ICBM_MNI_0134_MRI_T1-FFE_br_20050121153258677_S6797_I2393	5176.1	164.7	12358.7	58183.3	9496.5	3896.0	4882.7	2102.0	663.6	1635.3	20007.0	4329.3	1399.3	822.4	580.1	3735.1	66.2	357.1	4037.9	325.6	11952.0	60241.3	8733.3	4009.3	4813.6	2052.7	4295.4	1807.2	707.0	3965.0	60.5	430.5	1.0	792.9	0.0	0.0	0.0	0.0	0.0	162.8	1009.4	691.1	701.7	636.6	946.3	1240175.0	1226834.0	1227775.7611	274358.25076	275979.027158	550337.277919	237621.519774	234573.96341	472195.483184	62262.0	731785.277919	1096964.7611	1086724.7611	1083829.0	1631643.0	0.740484	0.974222	154.0	234.0	388.0	1674816.7935
/usr/local/freesurfer/subjects/processedMRI/stats/ICBM_MNI_0135_MRI_T1-FFE_br_20050121154151393_S6798_I2394	4624.5	385.7	18617.5	66925.1	9731.4	4965.6	6356.7	2592.8	1004.7	2165.9	24445.2	4630.4	2077.2	937.1	652.7	5238.2	14.5	428.6	4161.9	259.3	16193.3	69106.3	9248.9	4936.7	6194.0	2531.4	4715.3	2163.6	718.9	4794.7	24.4	483.9	0.0	1289.8	0.0	0.0	0.0	0.0	0.0	236.6	723.5	483.5	578.3	554.4	806.2	1325164.0	1310810.0	1312567.9692	295267.162551	294350.105271	589617.267822	239279.157096	239984.544278	479263.701375	72940.0	798771.267822	1153880.9692	1143704.9692	1139889.0	1760092.0	0.730189	0.969843	436.0	392.0	828.0	1814822.2865
/usr/local/freesurfer/subjects/processedMRI/stats/ICBM_MNI_0138_MRI_T1-FFE_br_20050121155947068_S6800_I2396	5777.2	186.7	12746.5	68624.5	9778.6	4491.0	6301.7	2546.2	736.1	2835.6	23714.6	3985.5	1873.1	1072.0	854.6	4981.5	6.3	543.3	4289.2	214.7	13892.2	69668.7	9661.4	4536.4	5603.3	2417.8	4192.7	1988.1	762.4	5267.3	2.8	405.3	0.0	2606.8	0.0	0.0	0.0	0.0	0.0	208.4	1220.4	732.4	920.2	898.9	983.2	1426811.0	1411009.0	1412526.84114	299849.077946	297020.717142	596869.795089	288387.691078	292293.354978	580681.046056	70430.0	805337.795089	1261146.84114	1249931.84114	1246299.0	1848114.0	0.748554	0.969584	353.0	412.0	765.0	1906090.29835
/usr/local/freesurfer/subjects/processedMRI/stats/ICBM_MNI_0139_MRI_T1-FFE_br_20050121160950536_S6801_I2397	15200.9	508.0	13663.9	50156.8	8736.4	3566.7	4954.8	2453.4	876.8	1454.2	23497.3	3949.9	1429.4	1801.0	532.5	4839.9	19.5	536.7	15631.5	1145.7	13840.7	52159.3	8324.8	3518.5	4880.0	2230.2	3961.5	1640.0	476.1	4583.9	19.3	463.8	0.0	816.4	0.0	0.0	0.0	0.0	0.0	256.8	1107.4	400.0	404.1	439.6	975.3	1110680.0	1073147.0	1074225.9321	229199.201479	228821.185078	458020.386557	210419.763702	215262.781842	425682.545544	61427.0	621527.386557	979837.9321	946491.9321	943864.0	1508991.0	0.773809	1.051311	104.0	130.0	234.0	1435341.55726
/usr/local/freesurfer/subjects/processedMRI/stats/ICBM_MNI_0140_MRI_T1-FFE_br_20050121161909239_S6802_I2398	4089.8	246.2	14956.6	60802.5	8845.0	3211.4	5343.6	2044.9	784.2	1760.7	21015.4	3712.7	1586.4	803.4	534.1	4151.3	11.9	405.4	3846.4	363.4	13599.7	64419.3	8416.5	3643.2	5209.2	2023.0	4078.8	1722.8	520.4	4275.9	18.3	331.3	0.0	377.6	0.0	0.0	0.0	0.0	0.0	233.3	703.0	424.9	777.1	833.6	922.3	1190471.0	1177967.0	1179309.65915	264555.063023	265911.15259	530466.215613	216368.127888	217912.315648	434280.443536	60529.0	716969.215613	1036100.65915	1027029.65915	1023835.0	1609761.0	0.764749	1.034097	184.0	178.0	362.0	1556682.97912
